grid_id,cnt_store,cnt_112,cnt_5crime,cnt_cctv,cnt_patrol,sigungu,x_center,y_center
나라729069,2,0,0,0,0,진도군,872950.0,1606950.0
나라729774,3,0,0,0,0,신안군,872950.0,1677450.0
나라729794,2,0,0,0,1,신안군,872950.0,1679450.0
나라730069,3,0,0,0,1,진도군,873050.0,1606950.0
나라730366,1,0,0,0,0,신안군,873050.0,1636650.0
나라730489,3,1,0,6,0,신안군,873050.0,1648950.0
나라730491,1,2,0,0,0,신안군,873050.0,1649150.0
나라730501,2,0,0,2,1,신안군,873050.0,1650150.0
나라730679,1,0,0,0,0,신안군,873050.0,1667950.0
나라730776,2,0,0,0,0,신안군,873050.0,1677650.0
나라730777,1,0,0,0,0,신안군,873050.0,1677750.0
나라730817,1,0,0,0,0,신안군,873050.0,1681750.0
나라731488,1,0,0,0,0,신안군,873150.0,1648850.0
나라731489,2,1,1,0,0,신안군,873150.0,1648950.0
나라731490,16,2,0,0,2,신안군,873150.0,1649050.0
나라731491,2,0,0,0,0,신안군,873150.0,1649150.0
나라731498,1,0,0,0,0,신안군,873150.0,1649850.0
나라731775,2,0,0,3,0,신안군,873150.0,1677550.0
나라731776,6,2,1,0,0,신안군,873150.0,1677650.0
나라732489,10,2,1,0,0,신안군,873250.0,1648950.0
나라732491,8,1,0,1,1,신안군,873250.0,1649150.0
나라732492,1,3,0,0,0,신안군,873250.0,1649250.0
나라732493,1,0,0,0,0,신안군,873250.0,1649350.0
나라732494,1,2,0,0,0,신안군,873250.0,1649450.0
나라732772,1,0,0,0,0,신안군,873250.0,1677250.0
나라732775,13,8,0,0,2,신안군,873250.0,1677550.0
나라733003,1,0,0,0,0,진도군,873350.0,1600350.0
나라733366,1,0,0,0,0,신안군,873350.0,1636650.0
나라733488,1,0,0,0,0,신안군,873350.0,1648850.0
나라733491,2,1,0,0,0,신안군,873350.0,1649150.0
나라733492,2,0,0,0,0,신안군,873350.0,1649250.0
나라7336,2,0,0,0,0,신안군,873500.0,1636500.0
나라733772,1,0,0,1,0,신안군,873350.0,1677250.0
나라733774,5,1,0,0,1,신안군,873350.0,1677450.0
나라733775,9,10,0,0,0,신안군,873350.0,1677550.0
나라733798,1,0,0,0,0,신안군,873350.0,1679850.0
나라734367,1,0,0,0,0,신안군,873450.0,1636750.0
나라734466,2,0,0,0,0,신안군,873450.0,1646650.0
나라734474,1,0,0,0,0,신안군,873450.0,1647450.0
나라734774,1,2,0,7,0,신안군,873450.0,1677450.0
나라734775,3,2,0,2,1,신안군,873450.0,1677550.0
나라734778,1,0,0,0,0,신안군,873450.0,1677850.0
나라735511,1,0,0,0,0,신안군,873550.0,1651150.0
나라735773,1,0,0,0,0,신안군,873550.0,1677350.0
나라735777,1,0,0,0,0,신안군,873550.0,1677750.0
나라735814,1,0,0,0,0,신안군,873550.0,1681450.0
나라736054,1,0,0,0,0,진도군,873650.0,1605450.0
나라736463,3,0,0,0,0,신안군,873650.0,1646350.0
나라737362,1,0,0,0,0,신안군,873750.0,1636250.0
나라737367,2,0,0,0,0,신안군,873750.0,1636750.0
나라737376,1,0,0,0,0,신안군,873750.0,1637650.0
나라737462,2,3,0,5,0,신안군,873750.0,1646250.0
나라737694,1,0,0,0,0,신안군,873750.0,1669450.0
나라7377,4,0,0,0,0,신안군,873500.0,1677500.0
나라738037,1,0,0,0,0,진도군,873850.0,1603750.0
나라738367,1,1,0,0,0,신안군,873850.0,1636750.0
나라738368,1,0,0,0,0,신안군,873850.0,1636850.0
나라739541,1,0,0,0,0,신안군,873950.0,1654150.0
나라740407,3,6,0,0,0,신안군,874050.0,1640750.0
나라740523,1,0,0,0,0,신안군,874050.0,1652350.0
나라740677,2,0,0,0,0,신안군,874050.0,1667750.0
나라740833,1,0,0,0,0,신안군,874050.0,1683350.0
나라741406,1,0,0,0,0,신안군,874150.0,1640650.0
나라741407,13,2,1,0,1,신안군,874150.0,1640750.0
나라741408,3,1,0,2,0,신안군,874150.0,1640850.0
나라741523,1,0,0,0,0,신안군,874150.0,1652350.0
나라741539,1,0,0,0,0,신안군,874150.0,1653950.0
나라741541,1,0,0,0,0,신안군,874150.0,1654150.0
나라742405,1,0,0,0,0,신안군,874250.0,1640550.0
나라742406,4,1,0,0,1,신안군,874250.0,1640650.0
나라742407,7,1,0,0,1,신안군,874250.0,1640750.0
나라742408,9,2,2,0,0,신안군,874250.0,1640850.0
나라742453,1,0,0,0,0,신안군,874250.0,1645350.0
나라742522,2,1,0,0,1,신안군,874250.0,1652250.0
나라742681,1,0,0,0,1,신안군,874250.0,1668150.0
나라743022,1,0,0,0,0,진도군,874350.0,1602250.0
나라743085,1,0,0,0,0,진도군,874350.0,1608550.0
나라743404,1,2,0,0,0,신안군,874350.0,1640450.0
나라743405,7,2,0,0,0,신안군,874350.0,1640550.0
나라743771,2,0,0,1,0,신안군,874350.0,1677150.0
나라744395,1,0,0,0,0,신안군,874450.0,1639550.0
나라744397,1,0,0,0,0,신안군,874450.0,1639750.0
나라744399,1,1,0,0,0,신안군,874450.0,1639950.0
나라744402,1,0,0,0,0,신안군,874450.0,1640250.0
나라744623,1,0,0,0,1,신안군,874450.0,1662350.0
나라745381,1,0,0,0,0,신안군,874550.0,1638150.0
나라745681,1,0,0,0,0,신안군,874550.0,1668150.0
나라745686,1,0,0,0,0,신안군,874550.0,1668650.0
나라746395,1,0,0,0,0,신안군,874650.0,1639550.0
나라746681,1,0,0,0,0,신안군,874650.0,1668150.0
나라747273,1,0,0,0,0,신안군,874750.0,1627350.0
나라747353,2,0,0,0,0,신안군,874750.0,1635350.0
나라747392,1,1,0,0,0,신안군,874750.0,1639250.0
나라747680,1,0,0,0,0,신안군,874750.0,1668050.0
나라748413,1,0,0,1,0,신안군,874850.0,1641350.0
나라748682,1,0,0,0,0,신안군,874850.0,1668250.0
나라749275,1,1,0,0,0,신안군,874950.0,1627550.0
나라749413,1,0,0,0,0,신안군,874950.0,1641350.0
나라749629,2,0,0,0,0,신안군,874950.0,1662950.0
나라750431,2,0,0,0,0,신안군,875050.0,1643150.0
나라751408,1,0,0,0,0,신안군,875150.0,1640850.0
나라751430,2,0,0,0,0,신안군,875150.0,1643050.0
나라751684,1,0,0,0,0,신안군,875150.0,1668450.0
나라751895,2,0,0,0,0,영광군,875150.0,1689550.0
나라751896,1,0,0,0,0,영광군,875150.0,1689650.0
나라752380,1,0,0,0,0,신안군,875250.0,1638050.0
나라752683,2,0,0,0,0,신안군,875250.0,1668350.0
나라752684,2,0,0,0,0,신안군,875250.0,1668450.0
나라752894,1,0,0,0,0,영광군,875250.0,1689450.0
나라752895,1,0,0,0,0,영광군,875250.0,1689550.0
나라753635,1,0,0,0,0,신안군,875350.0,1663550.0
나라753636,1,0,0,0,0,신안군,875350.0,1663650.0
나라753698,1,0,0,0,0,신안군,875350.0,1669850.0
나라754028,1,0,0,0,0,진도군,875450.0,1602850.0
나라754635,1,0,0,0,0,신안군,875450.0,1663550.0
나라754638,2,1,0,0,0,신안군,875450.0,1663850.0
나라754641,4,0,0,0,0,신안군,875450.0,1664150.0
나라755637,1,0,0,0,0,신안군,875550.0,1663750.0
나라755638,2,4,0,0,0,신안군,875550.0,1663850.0
나라755639,1,1,1,0,0,신안군,875550.0,1663950.0
나라755641,1,0,0,0,0,신안군,875550.0,1664150.0
나라756377,2,0,0,0,0,신안군,875650.0,1637750.0
나라756637,2,0,0,0,0,신안군,875650.0,1663750.0
나라756639,1,0,0,0,0,신안군,875650.0,1663950.0
나라756641,1,0,0,0,0,신안군,875650.0,1664150.0
나라756645,1,0,0,0,0,신안군,875650.0,1664550.0
나라756646,2,0,0,0,0,신안군,875650.0,1664650.0
나라757281,1,0,0,0,0,신안군,875750.0,1628150.0
나라757441,1,0,0,0,1,신안군,875750.0,1644150.0
나라757675,1,0,0,0,1,신안군,875750.0,1667550.0
나라757683,1,0,0,0,0,신안군,875750.0,1668350.0
나라758033,1,0,0,0,0,진도군,875850.0,1603350.0
나라758213,1,0,0,0,0,신안군,875850.0,1621350.0
나라758214,1,0,0,0,0,신안군,875850.0,1621450.0
나라758280,2,1,0,0,0,신안군,875850.0,1628050.0
나라758283,1,0,0,0,0,신안군,875850.0,1628350.0
나라758440,6,3,0,0,1,신안군,875850.0,1644050.0
나라758441,6,3,0,4,1,신안군,875850.0,1644150.0
나라758442,1,0,0,5,0,신안군,875850.0,1644250.0
나라758681,2,0,0,0,0,신안군,875850.0,1668150.0
나라758682,4,1,0,0,0,신안군,875850.0,1668250.0
나라759213,1,0,0,0,0,신안군,875950.0,1621350.0
나라759281,1,1,0,0,0,신안군,875950.0,1628150.0
나라759282,1,0,1,0,0,신안군,875950.0,1628250.0
나라759338,1,0,0,0,0,신안군,875950.0,1633850.0
나라759541,1,0,0,0,0,신안군,875950.0,1654150.0
나라759681,2,0,0,0,0,신안군,875950.0,1668150.0
나라759682,2,0,0,0,0,신안군,875950.0,1668250.0
나라759684,1,0,0,0,0,신안군,875950.0,1668450.0
나라760282,1,0,0,0,1,신안군,876050.0,1628250.0
나라760283,1,0,0,0,0,신안군,876050.0,1628350.0
나라760683,2,2,0,0,0,신안군,876050.0,1668350.0
나라760686,1,0,0,0,0,신안군,876050.0,1668650.0
나라761025,1,0,0,0,0,진도군,876150.0,1602550.0
나라761283,1,1,0,0,0,신안군,876150.0,1628350.0
나라761284,1,1,0,3,1,신안군,876150.0,1628450.0
나라761544,1,0,0,0,0,신안군,876150.0,1654450.0
나라761545,2,0,0,0,0,신안군,876150.0,1654550.0
나라761683,3,0,0,0,0,신안군,876150.0,1668350.0
나라761776,1,0,0,0,0,신안군,876150.0,1677650.0
나라761834,1,0,0,0,0,신안군,876150.0,1683450.0
나라762283,1,1,1,0,0,신안군,876250.0,1628350.0
나라762284,1,0,0,1,0,신안군,876250.0,1628450.0
나라762445,1,0,0,0,0,신안군,876250.0,1644550.0
나라762446,1,0,0,0,1,신안군,876250.0,1644650.0
나라762653,1,1,0,0,0,신안군,876250.0,1665350.0
나라762832,1,0,0,0,0,신안군,876250.0,1683250.0
나라763833,2,0,0,0,0,신안군,876350.0,1683350.0
나라763835,1,0,0,0,0,신안군,876350.0,1683550.0
나라764388,1,0,0,0,0,신안군,876450.0,1638850.0
나라764833,5,0,0,5,0,신안군,876450.0,1683350.0
나라764834,2,0,0,0,0,신안군,876450.0,1683450.0
나라765376,1,0,0,0,0,신안군,876550.0,1637650.0
나라765435,1,0,0,0,0,신안군,876550.0,1643550.0
나라765449,1,0,0,0,0,신안군,876550.0,1644950.0
나라765527,2,0,0,0,0,신안군,876550.0,1652750.0
나라765654,1,0,0,0,0,신안군,876550.0,1665450.0
나라765655,1,0,0,0,0,신안군,876550.0,1665550.0
나라765666,1,0,0,0,0,신안군,876550.0,1666650.0
나라765773,1,0,0,0,0,신안군,876550.0,1677350.0
나라765903,1,0,0,0,0,영광군,876550.0,1690350.0
나라766526,1,0,0,0,0,신안군,876650.0,1652650.0
나라766652,1,0,0,0,0,신안군,876650.0,1665250.0
나라767652,1,0,0,0,0,신안군,876750.0,1665250.0
나라767715,1,0,0,0,0,,876750.0,1671550.0
나라768301,1,0,0,0,0,신안군,876850.0,1630150.0
나라768718,1,0,0,0,0,신안군,876850.0,1671850.0
나라769651,1,0,0,0,0,신안군,876950.0,1665150.0
나라770042,1,0,0,0,0,진도군,877050.0,1604250.0
나라770102,1,0,0,0,0,진도군,877050.0,1610250.0
나라770694,1,0,0,0,0,신안군,877050.0,1669450.0
나라772040,1,0,0,0,0,진도군,877250.0,1604050.0
나라772041,1,0,0,0,0,진도군,877250.0,1604150.0
나라772081,1,0,0,0,0,진도군,877250.0,1608150.0
나라772409,1,0,0,0,0,신안군,877250.0,1640950.0
나라772527,1,0,0,4,0,신안군,877250.0,1652750.0
나라772987,2,0,0,0,0,영광군,877250.0,1698750.0
나라773042,1,1,0,1,0,진도군,877350.0,1604250.0
나라773986,3,0,0,0,0,영광군,877350.0,1698650.0
나라774039,1,0,0,3,0,진도군,877450.0,1603950.0
나라774040,3,0,0,0,0,진도군,877450.0,1604050.0
나라774041,2,5,0,0,0,진도군,877450.0,1604150.0
나라774042,11,4,0,3,0,진도군,877450.0,1604250.0
나라774313,2,2,0,6,1,신안군,877450.0,1631350.0
나라774694,1,0,0,0,0,신안군,877450.0,1669450.0
나라774985,1,0,0,0,0,영광군,877450.0,1698550.0
나라774986,3,0,0,0,0,영광군,877450.0,1698650.0
나라775041,2,1,0,0,0,진도군,877550.0,1604150.0
나라775042,6,11,0,0,0,진도군,877550.0,1604250.0
나라775391,1,0,0,0,0,신안군,877550.0,1639150.0
나라776634,1,0,0,0,0,신안군,877650.0,1663450.0
나라776695,1,0,0,0,0,신안군,877650.0,1669550.0
나라776780,5,1,0,2,0,신안군,877650.0,1678050.0
나라779347,1,0,0,0,1,신안군,877950.0,1634750.0
나라779364,1,0,0,0,0,신안군,877950.0,1636450.0
나라780288,1,0,0,0,0,신안군,878050.0,1628850.0
나라780619,1,0,0,0,0,신안군,878050.0,1661950.0
나라780650,1,0,0,0,0,신안군,878050.0,1665050.0
나라781109,1,0,0,0,0,진도군,878150.0,1610950.0
나라781348,2,0,0,0,0,신안군,878150.0,1634850.0
나라781451,1,0,0,0,0,신안군,878150.0,1645150.0
나라781619,2,0,0,0,0,신안군,878150.0,1661950.0
나라781756,1,0,0,0,0,신안군,878150.0,1675650.0
나라782451,1,0,0,0,0,신안군,878250.0,1645150.0
나라784451,1,0,0,0,1,,878450.0,1645150.0
나라785266,1,0,0,0,0,신안군,878550.0,1626650.0
나라786375,1,0,0,0,0,신안군,878650.0,1637550.0
나라786715,1,0,0,0,0,신안군,878650.0,1671550.0
나라786731,1,0,0,0,0,신안군,878650.0,1673150.0
나라790767,2,0,0,0,0,신안군,879050.0,1676750.0
나라791046,1,0,0,0,0,진도군,879150.0,1604650.0
나라791676,1,0,0,0,1,신안군,879150.0,1667650.0
나라791777,1,0,0,0,0,신안군,879150.0,1677750.0
나라792550,2,0,0,0,0,신안군,879250.0,1655050.0
나라792777,1,0,0,0,0,신안군,879250.0,1677750.0
나라794092,1,0,0,0,0,진도군,879450.0,1609250.0
나라794270,1,0,0,0,0,신안군,879450.0,1627050.0
나라794551,1,0,0,0,0,신안군,879450.0,1655150.0
나라795033,1,0,0,0,0,진도군,879550.0,1603350.0
나라795270,1,1,0,0,1,신안군,879550.0,1627050.0
나라796021,1,0,0,0,0,진도군,879650.0,1602150.0
나라796025,1,0,0,0,0,진도군,879650.0,1602550.0
나라796786,1,0,0,0,0,신안군,879650.0,1678650.0
나라797023,1,0,0,0,1,진도군,879750.0,1602350.0
나라797024,5,0,0,0,1,진도군,879750.0,1602450.0
나라797025,13,4,1,0,1,진도군,879750.0,1602550.0
나라797026,4,0,0,1,0,진도군,879750.0,1602650.0
나라797027,4,1,0,1,0,진도군,879750.0,1602750.0
나라797090,1,0,0,0,0,진도군,879750.0,1609050.0
나라798022,1,1,0,0,1,진도군,879850.0,1602250.0
나라798023,2,2,1,0,0,진도군,879850.0,1602350.0
나라798024,6,8,1,0,3,진도군,879850.0,1602450.0
나라798025,14,4,0,0,0,진도군,879850.0,1602550.0
나라798026,1,0,0,0,0,진도군,879850.0,1602650.0
나라798027,1,0,0,0,0,진도군,879850.0,1602750.0
나라798028,1,0,0,0,0,진도군,879850.0,1602850.0
나라799024,10,5,0,0,2,진도군,879950.0,1602450.0
나라799025,4,2,0,0,0,진도군,879950.0,1602550.0
나라799026,1,0,0,0,1,진도군,879950.0,1602650.0
나라799027,2,0,0,0,0,진도군,879950.0,1602750.0
나라800023,1,0,0,0,0,진도군,880050.0,1602350.0
나라800024,2,0,0,0,0,진도군,880050.0,1602450.0
나라800025,1,0,0,0,0,진도군,880050.0,1602550.0
나라801000,2,0,0,0,0,진도군,880150.0,1600050.0
나라801061,1,0,0,0,0,진도군,880150.0,1606150.0
나라802022,1,0,0,0,0,진도군,880250.0,1602250.0
나라802061,2,0,0,0,0,진도군,880250.0,1606150.0
나라802063,2,0,0,0,0,진도군,880250.0,1606350.0
나라802065,1,2,0,0,0,진도군,880250.0,1606550.0
나라803794,1,0,0,0,0,신안군,880350.0,1679450.0
나라804064,2,0,0,0,0,진도군,880450.0,1606450.0
나라804718,1,0,0,0,0,신안군,880450.0,1671850.0
나라807009,1,0,0,0,0,진도군,880750.0,1600950.0
나라807106,1,0,0,0,0,진도군,880750.0,1610650.0
나라807131,2,6,0,0,0,진도군,880750.0,1613150.0
나라808106,1,1,0,1,0,진도군,880850.0,1610650.0
나라809019,1,0,0,0,0,진도군,880950.0,1601950.0
나라809721,1,0,0,0,0,신안군,880950.0,1672150.0
나라809798,1,0,0,0,0,신안군,880950.0,1679850.0
나라810019,1,0,0,0,0,진도군,881050.0,1601950.0
나라810035,2,0,0,0,0,진도군,881050.0,1603550.0
나라810590,1,0,0,0,0,신안군,881050.0,1659050.0
나라812590,4,1,0,0,0,신안군,881250.0,1659050.0
나라814601,1,0,0,0,0,신안군,881450.0,1660150.0
나라814752,1,0,0,0,0,신안군,881450.0,1675250.0
나라815761,1,0,0,0,0,신안군,881550.0,1676150.0
나라816615,1,0,0,0,0,신안군,881650.0,1661550.0
나라816620,2,0,0,0,0,신안군,881650.0,1662050.0
나라816730,10,0,0,0,0,,881650.0,1673050.0
나라816731,4,0,0,0,0,신안군,881650.0,1673150.0
나라816736,1,0,0,0,0,신안군,881650.0,1673650.0
나라817614,1,0,0,0,0,신안군,881750.0,1661450.0
나라817619,1,0,0,0,0,신안군,881750.0,1661950.0
나라817620,3,0,0,0,0,신안군,881750.0,1662050.0
나라817728,4,1,0,0,0,신안군,881750.0,1672850.0
나라817730,3,1,0,0,0,신안군,881750.0,1673050.0
나라817740,2,0,0,0,0,신안군,881750.0,1674050.0
나라817742,1,0,0,0,0,신안군,881750.0,1674250.0
나라817798,2,0,0,0,0,신안군,881750.0,1679850.0
나라818727,1,0,0,0,0,신안군,881850.0,1672750.0
나라818729,2,1,0,0,0,신안군,881850.0,1672950.0
나라818743,1,0,0,0,0,,881850.0,1674350.0
나라818744,2,0,0,0,0,,881850.0,1674450.0
나라818746,1,1,0,0,0,신안군,881850.0,1674650.0
나라818747,1,1,1,0,0,신안군,881850.0,1674750.0
나라818807,1,0,0,0,0,신안군,881850.0,1680750.0
나라819743,4,3,0,0,0,신안군,881950.0,1674350.0
나라819744,14,3,1,9,1,신안군,881950.0,1674450.0
나라819745,14,8,1,0,0,신안군,881950.0,1674550.0
나라819746,2,0,0,0,1,신안군,881950.0,1674650.0
나라819747,1,0,0,0,0,신안군,881950.0,1674750.0
나라819748,1,0,0,0,0,신안군,881950.0,1674850.0
나라820742,10,2,1,0,0,신안군,882050.0,1674250.0
나라820744,3,1,0,0,0,신안군,882050.0,1674450.0
나라820745,18,2,0,2,0,신안군,882050.0,1674550.0
나라820746,9,1,0,0,0,신안군,882050.0,1674650.0
나라820747,7,1,0,0,0,신안군,882050.0,1674750.0
나라821745,25,5,0,7,0,신안군,882150.0,1674550.0
나라821746,5,3,0,1,0,신안군,882150.0,1674650.0
나라821747,1,10,0,0,2,신안군,882150.0,1674750.0
나라822745,3,1,0,0,0,신안군,882250.0,1674550.0
나라822746,5,0,0,0,0,신안군,882250.0,1674650.0
나라822747,1,0,0,0,0,신안군,882250.0,1674750.0
나라823637,1,0,0,0,0,신안군,882350.0,1663750.0
나라823745,8,1,0,1,0,신안군,882350.0,1674550.0
나라824637,1,0,0,0,0,신안군,882450.0,1663750.0
나라824638,1,0,0,0,0,신안군,882450.0,1663850.0
나라824744,1,0,0,0,0,신안군,882450.0,1674450.0
나라824745,8,4,1,1,1,신안군,882450.0,1674550.0
나라824746,12,0,0,0,1,신안군,882450.0,1674650.0
나라824747,6,0,0,0,0,신안군,882450.0,1674750.0
나라825127,1,0,0,0,0,진도군,882550.0,1612750.0
나라825650,1,0,0,0,0,신안군,882550.0,1665050.0
나라825747,3,0,0,0,0,신안군,882550.0,1674750.0
나라825752,1,0,0,0,0,신안군,882550.0,1675250.0
나라826066,1,0,0,0,0,진도군,882650.0,1606650.0
나라826109,1,0,0,0,0,진도군,882650.0,1610950.0
나라826158,1,0,0,0,0,진도군,882650.0,1615850.0
나라826632,2,0,0,0,0,신안군,882650.0,1663250.0
나라826750,1,0,0,0,0,신안군,882650.0,1675050.0
나라827068,2,0,0,0,0,진도군,882750.0,1606850.0
나라827743,4,0,0,0,0,신안군,882750.0,1674350.0
나라827744,1,15,0,0,0,신안군,882750.0,1674450.0
나라827745,4,0,0,0,0,신안군,882750.0,1674550.0
나라827749,1,0,0,0,0,신안군,882750.0,1674950.0
나라828072,1,0,0,0,0,진도군,882850.0,1607250.0
나라828141,1,0,0,0,0,진도군,882850.0,1614150.0
나라829074,2,0,0,0,0,진도군,882950.0,1607450.0
나라829145,1,0,0,0,0,진도군,882950.0,1614550.0
나라829744,1,1,0,0,0,신안군,882950.0,1674450.0
나라830161,1,0,0,0,0,진도군,883050.0,1616150.0
나라830162,1,0,0,0,0,진도군,883050.0,1616250.0
나라830744,1,0,0,0,0,신안군,883050.0,1674450.0
나라832744,2,1,0,0,0,신안군,883250.0,1674450.0
나라832745,1,0,0,0,0,신안군,883250.0,1674550.0
나라834052,1,0,0,0,0,진도군,883450.0,1605250.0
나라834140,2,0,0,0,0,진도군,883450.0,1614050.0
나라835043,1,2,0,0,1,진도군,883550.0,1604350.0
나라835044,1,0,0,0,0,진도군,883550.0,1604450.0
나라835079,2,0,0,0,0,진도군,883550.0,1607950.0
나라835094,1,0,0,0,0,진도군,883550.0,1609450.0
나라836510,5,0,0,0,0,,883650.0,1651050.0
나라836512,2,0,0,0,0,신안군,883650.0,1651250.0
나라837080,2,0,0,0,0,진도군,883750.0,1608050.0
나라837122,1,0,0,0,0,진도군,883750.0,1612250.0
나라837128,1,0,0,0,0,진도군,883750.0,1612850.0
나라837511,8,1,0,2,0,신안군,883750.0,1651150.0
나라837779,1,0,0,0,0,신안군,883750.0,1677950.0
나라838096,2,0,0,0,0,진도군,883850.0,1609650.0
나라838129,1,1,0,0,0,진도군,883850.0,1612950.0
나라839515,1,0,0,0,0,신안군,883950.0,1651550.0
나라839745,1,0,0,0,0,신안군,883950.0,1674550.0
나라840001,1,0,0,0,0,진도군,884050.0,1600150.0
나라840005,1,0,0,0,0,진도군,884050.0,1600550.0
나라840085,1,0,0,0,0,진도군,884050.0,1608550.0
나라840522,4,1,0,0,0,신안군,884050.0,1652250.0
나라841079,1,0,0,0,0,진도군,884150.0,1607950.0
나라842520,1,0,0,0,0,신안군,884250.0,1652050.0
나라843068,2,0,0,0,0,진도군,884350.0,1606850.0
나라843109,1,0,0,0,0,진도군,884350.0,1610950.0
나라843119,1,0,0,0,0,진도군,884350.0,1611950.0
나라843122,1,0,0,0,0,진도군,884350.0,1612250.0
나라843511,4,0,0,0,0,신안군,884350.0,1651150.0
나라843607,1,0,0,0,0,신안군,884350.0,1660750.0
나라844001,1,0,0,0,0,진도군,884450.0,1600150.0
나라844106,1,0,0,0,0,진도군,884450.0,1610650.0
나라845708,1,0,0,0,0,신안군,884550.0,1670850.0
나라846107,2,1,0,0,0,진도군,884650.0,1610750.0
나라846115,1,0,0,1,0,진도군,884650.0,1611550.0
나라846217,1,0,0,0,0,진도군,884650.0,1621750.0
나라847144,1,0,0,0,0,진도군,884750.0,1614450.0
나라847511,1,0,0,0,0,신안군,884750.0,1651150.0
나라847780,1,0,0,0,0,신안군,884750.0,1678050.0
나라847781,1,0,0,0,0,신안군,884750.0,1678150.0
나라848091,2,0,0,0,0,진도군,884850.0,1609150.0
나라848092,1,1,0,2,0,진도군,884850.0,1609250.0
나라848097,3,0,0,0,0,진도군,884850.0,1609750.0
나라848114,2,1,1,0,0,진도군,884850.0,1611450.0
나라849001,1,0,0,0,0,진도군,884950.0,1600150.0
나라849094,1,2,0,0,0,진도군,884950.0,1609450.0
나라849096,2,0,0,0,0,진도군,884950.0,1609650.0
나라849212,1,0,0,0,0,진도군,884950.0,1621250.0
나라849214,1,0,0,0,0,진도군,884950.0,1621450.0
나라849743,1,0,0,0,0,신안군,884950.0,1674350.0
나라850094,2,0,0,0,1,진도군,885050.0,1609450.0
나라850095,2,2,1,0,0,진도군,885050.0,1609550.0
나라850096,2,0,0,0,0,진도군,885050.0,1609650.0
나라850135,1,0,0,0,0,진도군,885050.0,1613550.0
